ID,NAME,LAT,LONG,ELEVATION
1034,precipitation1034,14.60456364,103.18899144,150.818344116211
1035,precipitation1035,14.58924027,102.1433606,189.315689086914
1036,precipitation1036,14.60079166,104.65302805,162.050720214844
1037,precipitation1037,14.78496207,105.68296895,112.018295288086
1038,precipitation1038,14.65723747,105.9009955,93.0040588378906
1039,precipitation1039,14.52034736,102.91463135,196.793182373047
1040,precipitation1040,14.65085282,108.12766897,678.056396484375
1041,precipitation1041,14.75164299,108.20186823,1200.05749511719
1042,precipitation1042,14.48142242,108.1843922,551.366394042969
1043,precipitation1043,14.47632881,108.31824332,747.768676757812
1044,precipitation1044,14.70255258,106.51746665,71.5253753662109
1045,precipitation1045,14.5924105,106.51058329,93.3037490844727
1046,precipitation1046,14.49778445,101.75199346,288.048004150391
1047,precipitation1047,14.60707688,102.80067504,184.294540405273
1048,precipitation1048,14.41651589,103.25715524,174.556091308594
1049,precipitation1049,14.40935949,103.0822063,197.190505981445
1050,precipitation1050,14.71195089,106.36896323,140.825332641602
1051,precipitation1051,14.33608448,105.49863568,108.320533752441
1052,precipitation1052,14.14829974,105.53390554,100.222671508789
1053,precipitation1053,14.225775,105.34861009,120.298843383789
1054,precipitation1054,14.04808909,105.41874645,114.55696105957
1055,precipitation1055,14.27564344,107.09906527,526.132629394531
1056,precipitation1056,14.23904237,105.70819795,122.612129211426
1057,precipitation1057,14.2248351,105.80709203,101.172355651855
1058,precipitation1058,14.10249398,105.66693768,96.8110656738281
1059,precipitation1059,14.07234247,107.15026584,112.3125
1060,precipitation1060,14.32504292,107.30930062,585.282348632812
1061,precipitation1061,14.12178773,108.10393948,803.64599609375
1062,precipitation1062,14.17397003,107.78333496,914.692504882812
1063,precipitation1063,14.08637147,107.09378784,106.811470031738
1064,precipitation1064,14.14749656,106.61973912,232.043746948242
1065,precipitation1065,13.99525431,106.58400256,86.2667922973633
1066,precipitation1066,14.20626657,106.47228656,83.0120315551758
1067,precipitation1067,14.01655073,106.36989129,65.7747268676758
1068,precipitation1068,14.12630795,106.11952757,92.1835021972656
1069,precipitation1069,14.20733116,106.31526235,75.9545669555664
1070,precipitation1070,13.99335937,107.80949724,512.100708007812
1071,precipitation1071,13.97799905,106.278127,82.394889831543
1072,precipitation1072,13.9820447,106.29151553,71.1375427246094
1073,precipitation1073,13.92310985,107.09600457,157.360931396484
1074,precipitation1074,14.29247187,107.52915994,515.496276855469
1075,precipitation1075,14.03610762,107.57216992,399.145446777344
1076,precipitation1076,14.17003932,106.8581229,260.157196044922
1077,precipitation1077,14.07945475,106.99730181,115.782608032227
1078,precipitation1078,14.00877719,106.1454541,87.6608657836914
1079,precipitation1079,13.92518495,106.36666738,76.2690658569336
1080,precipitation1080,13.95842087,106.74991627,104.398330688477
1081,precipitation1081,13.90902414,106.89757568,234.477432250977
1082,precipitation1082,13.98232511,105.83430333,76.9260482788086
1083,precipitation1083,14.00859636,106.00358628,93.2481384277344
1084,precipitation1084,13.88940934,106.72129482,94.1545791625977
1085,precipitation1085,13.77085912,106.87111352,151.015106201172
1086,precipitation1086,13.88269424,107.52415425,323.066314697266
1087,precipitation1087,13.82650277,107.61012871,327.324035644531
1088,precipitation1088,13.83938394,107.29420552,137.898254394531
1089,precipitation1089,13.84196807,105.67385998,117.272003173828
1090,precipitation1090,13.86130857,106.02304286,79.2545776367188
1091,precipitation1091,13.79401955,106.61961438,85.177978515625
1092,precipitation1092,13.62747634,106.63464816,82.0044937133789
1093,precipitation1093,13.67329673,106.40713134,90.0705032348633
1094,precipitation1094,13.77343582,106.21687124,59.1805152893066
1095,precipitation1095,13.52242394,106.13975852,60.8205909729004
1096,precipitation1096,13.68828097,106.01906302,44.3384704589844
1097,precipitation1097,13.54411486,105.99693038,25.2570514678955
1098,precipitation1098,13.59484207,106.7969144,116.623497009277
1099,precipitation1099,13.5689531,108.03822801,280.679992675781
1100,precipitation1100,13.46069274,106.67619878,69.6306838989258
1101,precipitation1101,13.03283383,108.00968544,243.482604980469
1102,precipitation1102,13.08011312,105.84454974,82.6925506591797
1103,precipitation1103,13.10587507,105.98788502,45.1824989318848
1104,precipitation1104,13.16869432,106.52172055,108.651260375977
1105,precipitation1105,13.04166242,106.18080911,36.7438621520996
1106,precipitation1106,13.03971586,107.4302163,163.727890014648
1107,precipitation1107,12.91440727,107.33729294,224.33073425293
1108,precipitation1108,13.05559435,106.40835874,76.2597503662109
1109,precipitation1109,12.95758146,106.28922056,54.3662910461426
1110,precipitation1110,12.98800174,107.05106047,132.588027954102
1111,precipitation1111,12.97273731,107.48374067,173.783981323242
1112,precipitation1112,12.85079686,106.94832827,205.728515625
1113,precipitation1113,12.94746683,107.612661,181.188629150391
1114,precipitation1114,12.95219316,107.75565528,199.999099731445
1115,precipitation1115,12.93170337,106.64757759,120.140998840332
1116,precipitation1116,12.93301418,107.829196,219.563934326172
1117,precipitation1117,12.91739609,105.79434634,62.9376945495605
1118,precipitation1118,12.95334166,105.94131289,48.0176200866699
1119,precipitation1119,12.7324896,107.65478525,314.697326660156
1120,precipitation1120,12.67177239,107.71114803,390.955108642578
1121,precipitation1121,12.85091501,108.05319841,416.063201904297
1122,precipitation1122,12.81718897,105.92888354,38.45703125
1123,precipitation1123,12.88597174,106.10795549,56.0387840270996
1124,precipitation1124,12.77621966,105.94972734,-10
1125,precipitation1125,12.69907964,107.11076859,293.733245849609
1126,precipitation1126,12.60474024,106.50215652,76.0912628173828
1127,precipitation1127,12.41607276,107.73957825,637.097839355469
1128,precipitation1128,12.43222609,106.48904589,70.1101837158203
1129,precipitation1129,12.58437616,106.96152129,226.908996582031
1130,precipitation1130,12.41667895,108.2058845,415.313385009766
1131,precipitation1131,12.39687215,107.90445294,438.832000732422
1132,precipitation1132,12.37028023,106.27154293,12.1695995330811
1133,precipitation1133,12.28030083,107.82097547,834.935546875
1134,precipitation1134,12.28327144,108.0770604,936.763732910156
1135,precipitation1135,12.22791166,108.41583438,1028.95397949219
1136,precipitation1136,12.15997685,108.11561198,491.766723632812
1137,precipitation1137,12.04817509,108.15443555,635.790832519531
1138,precipitation1138,12.06290426,107.94387599,592.370178222656
